NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]	10	0.20785899460315704	0.9918502	Yes	
row_1	USP1	ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]	138	2.4237104298663326E-5	0.9854942	No	
row_2	DDX18	DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]	256	2.000203494390007E-5	0.9796276	No	
row_3	SERBP1	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]	388	1.7217376807820983E-5	0.9730343	No	
row_4	TOMM70	translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]	579	1.4772153917874675E-5	0.96342283	No	
row_5	EIF1AX	eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]	580	1.4769566405448131E-5	0.96349335	No	
row_6	XPO1	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	589	1.4704589375469368E-5	0.96315587	No	
row_7	XPOT	exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]	1059	1.1275166798441205E-5	0.93931043	No	
row_8	EPRS1	glutamyl-prolyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:3418]	1423	9.438508641324006E-6	0.9208577	No	
row_9	SRM	spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]	1608	8.664954293635674E-6	0.9115228	No	
row_10	UBE2E1	ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]	1732	8.244465789175592E-6	0.90529436	No	
row_11	DUT	deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]	1759	8.147670087055303E-6	0.9040083	No	
row_12	STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	1770	8.114114280033391E-6	0.90353745	No	
row_13	POLE3	DNA polymerase epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]	1820	7.934122550068423E-6	0.9010784	No	
row_14	MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	1852	7.846244443499018E-6	0.8995362	No	
row_15	HSPD1	heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]	1959	7.530180027970346E-6	0.8941706	No	
row_16	ETF1	eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]	1987	7.4520212365314364E-6	0.8928303	No	
row_17	PTGES3	prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]	2142	7.013729828031501E-6	0.88501626	No	
row_18	SNRPG	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	2178	6.941696483409032E-6	0.88326585	No	
row_19	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]	2191	6.920961823198013E-6	0.8826874	No	
row_20	ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]	2208	6.878203748783562E-6	0.8819049	No	
row_21	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]	2239	6.780684998375364E-6	0.8804085	No	
row_22	EIF2S2	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	2372	6.418405519070802E-6	0.8737127	No	
row_23	PABPC1	poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554]	2383	6.400661732186563E-6	0.8732337	No	
row_24	COPS5	COP9 signalosome subunit 5 [Source:HGNC Symbol;Acc:HGNC:2240]	2514	6.048786417522933E-6	0.86663806	No	
row_25	EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	2642	5.770361440227134E-6	0.8601939	No	
row_26	MCM2	minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]	2908	5.220379080128623E-6	0.846715	No	
row_27	IMPDH2	inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053]	2983	5.06451033288613E-6	0.8429683	No	
row_28	COX5A	cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]	2984	5.06220203533303E-6	0.8429924	No	
row_29	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2 [Source:HGNC Symbol;Acc:HGNC:20609]	3033	4.968380380887538E-6	0.84057015	No	
row_30	IARS1	isoleucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:5330]	3042	4.9545406000106595E-6	0.8401862	No	
row_31	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941]	3137	4.740038093586918E-6	0.8354187	No	
row_32	EIF3J	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]	3213	4.609955794876441E-6	0.8316189	No	
row_33	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]	3498	4.119835921301274E-6	0.8171665	No	
row_34	PRPS2	phosphoribosyl pyrophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:9465]	3646	3.882389592035906E-6	0.8096942	No	
row_35	RANBP1	RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]	3653	3.866694896714762E-6	0.8094069	No	
row_36	CNBP	CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]	4104	3.233719553463743E-6	0.7864912	No	
row_37	ORC2	origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488]	4163	3.1689623938291334E-6	0.7835508	No	
row_38	PSMC6	proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]	4508	2.755919922492467E-6	0.7660344	No	
row_39	AP3S1	adaptor related protein complex 3 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:2013]	4832	2.388434950262308E-6	0.74958634	No	
row_40	PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	5063	2.165093292205711E-6	0.73787636	No	
row_41	CYC1	cytochrome c1 [Source:HGNC Symbol;Acc:HGNC:2579]	5213	2.0123090962442802E-6	0.7302932	No	
row_42	HNRNPC	heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]	5391	1.8557275325292721E-6	0.72128254	No	
row_43	EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	5525	1.7629453168410691E-6	0.71451354	No	
row_44	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]	5826	1.5214583299894002E-6	0.69923335	No	
row_45	NCBP1	nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658]	5917	1.4484444363915827E-6	0.69465405	No	
row_46	MAD2L1	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]	6098	1.323223159488407E-6	0.6854879	No	
row_47	PHB1	prohibitin 1 [Source:HGNC Symbol;Acc:HGNC:8912]	6118	1.312866970692994E-6	0.684526	No	
row_48	PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]	6133	1.3056763918939396E-6	0.6838188	No	
row_49	NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	6146	1.2944512945978204E-6	0.68321353	No	
row_50	RFC4	replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]	6244	1.244635427610774E-6	0.67827654	No	
row_51	SNRPB2	small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]	6422	1.1442186860222137E-6	0.6692624	No	
row_52	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078]	6457	1.125329276874254E-6	0.66753525	No	
row_53	TYMS	thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]	7169	7.741822400930687E-7	0.6313078	No	
row_54	FAM120A	family with sequence similarity 120A [Source:HGNC Symbol;Acc:HGNC:13247]	7259	7.373987500614021E-7	0.62677604	No	
row_55	RPL22	ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]	7316	7.160263066907646E-7	0.6239258	No	
row_56	H2AZ1	H2A.Z variant histone 1 [Source:HGNC Symbol;Acc:HGNC:4741]	7466	6.625217565670027E-7	0.6163362	No	
row_57	DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]	7525	6.37901962363685E-7	0.6133837	No	
row_58	CDC20	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	7556	6.268195988923253E-7	0.61185795	No	
row_59	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]	7563	6.246166321943747E-7	0.6115552	No	
row_60	CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	7654	5.919722525504767E-7	0.6069718	No	
row_61	NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	7766	5.558393354476721E-7	0.6013181	No	
row_62	SRSF7	serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]	7920	5.087238719170273E-7	0.593524	No	
row_63	CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	7927	5.068448558631644E-7	0.59322065	No	
row_64	PWP1	PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]	8139	4.466455720830709E-7	0.58247066	No	
row_65	GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	8637	3.146180915791774E-7	0.557146	No	
row_66	MRPL9	mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]	8745	2.896856869938347E-7	0.55169487	No	
row_67	CDC45	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	9605	1.2144302274919028E-7	0.50792253	No	
row_68	CBX3	chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553]	9966	5.010756964907159E-8	0.4895779	No	
row_69	SNRPA1	small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:HGNC:11152]	10866	-1.1858934101383056E-7	0.4437672	No	
row_70	ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	10989	-1.4360414013481204E-7	0.43755102	No	
row_71	PSMD7	proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]	11029	-1.5106610362636275E-7	0.43556437	No	
row_72	CSTF2	cleavage stimulation factor subunit 2 [Source:HGNC Symbol;Acc:HGNC:2484]	11382	-2.3465243259579438E-7	0.41762826	No	
row_73	SRPK1	SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]	11782	-3.304722042685171E-7	0.3972976	No	
row_74	RNPS1	RNA binding protein with serine rich domain 1 [Source:HGNC Symbol;Acc:HGNC:10080]	12224	-4.650138123452052E-7	0.37482736	No	
row_75	HDAC2	histone deacetylase 2 [Source:HGNC Symbol;Acc:HGNC:4853]	12259	-4.7416116899512417E-7	0.37309703	No	
row_76	SSB	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	12512	-5.576694093178958E-7	0.36025828	No	
row_77	PSMA1	proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]	12627	-6.000564098940231E-7	0.35445192	No	
row_78	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]	13026	-7.580350143143733E-7	0.33417425	No	
row_79	HSPE1	heat shock protein family E (Hsp10) member 1 [Source:HGNC Symbol;Acc:HGNC:5269]	13394	-9.583569635651656E-7	0.31547725	No	
row_80	MCM7	minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]	13822	-1.1851661838591099E-6	0.29372382	No	
row_81	RAD23B	RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]	13856	-1.203099373014993E-6	0.29204798	No	
row_82	G3BP1	G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]	14084	-1.3547173693950754E-6	0.28048697	No	
row_83	MRPS18B	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	14538	-1.7062174038073863E-6	0.25741112	No	
row_84	KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	14652	-1.810377625588444E-6	0.2516615	No	
row_85	SLC25A3	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	14895	-2.045702103714575E-6	0.23933944	No	
row_86	CUL1	cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]	14952	-2.106080046360148E-6	0.23649585	No	
row_87	IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	14954	-2.106900865328498E-6	0.23645495	No	
row_88	RPL6	ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]	15033	-2.1681726138922386E-6	0.23249058	No	
row_89	SRSF3	serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]	15156	-2.3087245608621743E-6	0.22628473	No	
row_90	HPRT1	hypoxanthine phosphoribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5157]	15209	-2.3808945570635842E-6	0.22364628	No	
row_91	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]	15537	-2.791187625916791E-6	0.20699634	No	
row_92	NCBP2	nuclear cap binding protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:7659]	15597	-2.864394900825573E-6	0.20400348	No	
row_93	PSMD1	proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]	15767	-3.100958792856545E-6	0.19540639	No	
row_94	DDX21	DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	15818	-3.1727986424812116E-6	0.19287363	No	
row_95	DHX15	DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]	15927	-3.331544121465413E-6	0.18738608	No	
row_96	KARS1	lysyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6215]	15972	-3.407560143386945E-6	0.18516019	No	
row_97	NOLC1	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]	16089	-3.578438054319122E-6	0.17926614	No	
row_98	RPL14	ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]	16090	-3.5792177186522167E-6	0.17928323	No	
row_99	ERH	ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]	16095	-3.5880634641216602E-6	0.17909653	No	
row_100	PCNA	proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]	16242	-3.8066486922616605E-6	0.17167483	No	
row_101	RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]	16362	-4.010875272797421E-6	0.16562998	No	
row_102	VBP1	VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662]	16415	-4.102690581930801E-6	0.16299975	No	
row_103	RPS10	ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]	16424	-4.116697255085455E-6	0.16261174	No	
row_104	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:HGNC Symbol;Acc:HGNC:1424]	16570	-4.371761406218866E-6	0.1552437	No	
row_105	VDAC3	voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]	16667	-4.550351150101051E-6	0.15037346	No	
row_106	CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	16747	-4.697636541095562E-6	0.1463702	No	
row_107	NME1	NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849]	16902	-4.957854343956569E-6	0.13854633	No	
row_108	TRIM28	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	16952	-5.056352620158577E-6	0.13607353	No	
row_109	PSMA4	proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]	17012	-5.189317107578972E-6	0.13309179	No	
row_110	TARDBP	TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]	17079	-5.306339517119341E-6	0.12975389	No	
row_111	MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	17145	-5.438423613668419E-6	0.12646759	No	
row_112	SSBP1	single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]	17152	-5.467499704536749E-6	0.12618794	No	
row_113	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]	17182	-5.5534919738420285E-6	0.124736674	No	
row_114	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]	17202	-5.59140789846424E-6	0.12379517	No	
row_115	PRPF31	pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:HGNC:15446]	17206	-5.595136826741509E-6	0.123669	No	
row_116	ABCE1	ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69]	17516	-6.336681053653592E-6	0.10795323	No	
row_117	HNRNPD	heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]	17529	-6.368087724695215E-6	0.107372135	No	
row_118	PSMA6	proteasome 20S subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]	17538	-6.4038249547593296E-6	0.106995046	No	
